market,BBW_THRESHOLD,BB_PERIOD,BB_STD_DEV,ATR_MULTIPLIER_TP,ATR_MULTIPLIER_SL,trading_fee,win_count,loss_count,pnl
PIPPINUSDT,0.06,20,1.7,4,3.0,0.0061,71,83,51.51239528772794
PIPPINUSDT,0.05,21,2.0,1,1.0,0.0061,230,195,51.4385547523966
PIPPINUSDT,0.07,18,1.9,4,2.0,0.0061,54,89,51.35963573447194
PIPPINUSDT,0.07,21,1.7,3,2.0,0.0061,77,94,51.34212668113168
PIPPINUSDT,0.08,21,1.7,2,1.0,0.0061,80,119,51.11818315805953
PIPPINUSDT,0.05,21,1.9,1,1.0,0.0061,252,217,51.04492768003318
PIPPINUSDT,0.09,19,1.7,1,1.0,0.0061,95,79,51.0345139831552
PIPPINUSDT,0.07,20,1.9,3,3.0,0.0061,72,63,50.80536308289254
PIPPINUSDT,0.08,19,1.8,4,2.0,0.0061,44,72,50.7635814999777
PIPPINUSDT,0.1,21,1.9,3,2.0,0.0061,35,42,50.58250760795366
PIPPINUSDT,0.05,20,2.0,3,1.5,0.0061,111,172,50.503588249220414
PIPPINUSDT,0.06,19,1.7,1,1.0,0.0061,229,200,50.3725115139413
PIPPINUSDT,0.08,21,1.7,3,3.0,0.0061,61,55,50.23961534802916
PIPPINUSDT,0.04,18,1.7,3,1.5,0.0061,153,258,50.13891432043843
PIPPINUSDT,0.1,18,2.2,3,2.0,0.0061,27,29,50.13876364386736
PIPPINUSDT,0.05,20,2.0,4,4.0,0.0061,72,68,49.99340770440714
PIPPINUSDT,0.08,20,1.8,3,2.0,0.0061,55,69,49.90706709013532
PIPPINUSDT,0.08,20,2.1,2,2.0,0.0061,60,50,49.77590818810728
PIPPINUSDT,0.08,19,1.8,3,2.0,0.0061,56,70,49.76520953545459
PIPPINUSDT,0.07,21,1.7,3,1.0,0.0061,77,164,49.64550170959641
PIPPINUSDT,0.07,18,2.2,4,1.0,0.0061,41,107,49.56605827967631
PIPPINUSDT,0.08,19,1.9,3,3.0,0.0061,54,49,49.52217812080001
PIPPINUSDT,0.07,19,1.7,3,1.0,0.0061,78,166,49.507993795100894
PIPPINUSDT,0.08,21,1.8,3,2.0,0.0061,57,70,49.410436084305125
PIPPINUSDT,0.08,18,2.2,3,2.0,0.0061,41,46,49.38684476211809
PIPPINUSDT,0.05,21,1.7,4,2.0,0.0061,87,146,49.320595457082575
PIPPINUSDT,0.07,19,1.9,4,2.0,0.0061,55,91,49.286790786269854
PIPPINUSDT,0.05,21,2.0,3,1.5,0.0061,110,173,49.015104067715534
PIPPINUSDT,0.05,21,1.7,4,3.0,0.0061,79,96,48.97568174893628
PIPPINUSDT,0.08,20,1.7,3,3.0,0.0061,61,55,48.89225664353558
PIPPINUSDT,0.05,21,2.0,4,4.0,0.0061,73,69,48.841535259541935
PIPPINUSDT,0.04,18,1.9,4,1.0,0.0061,104,301,48.46936751506924
PIPPINUSDT,0.04,19,1.8,1,1.0,0.0061,381,333,48.460875329862645
PIPPINUSDT,0.08,18,1.7,4,3.0,0.0061,45,54,48.36996826193756
PIPPINUSDT,0.06,21,2.0,4,1.0,0.0061,64,170,48.25511061514228
PIPPINUSDT,0.1,21,2.0,4,3.0,0.0061,24,28,48.24268708586322
PIPPINUSDT,0.08,19,1.9,1,1.0,0.0061,105,83,48.18506467671634
PIPPINUSDT,0.08,19,1.7,3,3.0,0.0061,60,54,48.163645522815536
PIPPINUSDT,0.04,19,2.0,3,1.5,0.0061,139,225,48.12183094052661
PIPPINUSDT,0.07,21,1.8,3,1.0,0.0061,75,161,48.091920881991136
PIPPINUSDT,0.09,20,1.9,4,4.0,0.0061,34,29,48.09056776686361
PIPPINUSDT,0.06,20,1.8,4,1.0,0.0061,72,204,47.98898628969699
PIPPINUSDT,0.05,21,1.7,3,2.0,0.0061,120,156,47.92980761714871
PIPPINUSDT,0.08,21,1.9,3,2.0,0.0061,53,66,47.88044976785207
PIPPINUSDT,0.08,18,2.0,1,1.0,0.0061,95,74,47.858775513316765
PIPPINUSDT,0.1,21,1.7,1,1.0,0.0061,72,58,47.7474244557598
PIPPINUSDT,0.05,19,1.9,4,4.0,0.0061,75,70,47.503771062997934
PIPPINUSDT,0.04,19,1.7,4,1.0,0.0061,112,327,47.42201088131298
PIPPINUSDT,0.1,20,2.2,4,3.0,0.0061,24,24,47.3258353587384
PIPPINUSDT,0.04,20,1.7,1,1.0,0.0061,409,366,47.17651670008571
PIPPINUSDT,0.05,20,1.7,3,1.0,0.0061,128,280,46.72661359142984
PIPPINUSDT,0.07,19,1.7,4,2.0,0.0061,60,101,46.71928730152634
PIPPINUSDT,0.07,21,2.1,3,2.0,0.0061,62,77,46.66594372269048
PIPPINUSDT,0.1,21,2.2,3,2.0,0.0061,27,30,46.59704720139686
PIPPINUSDT,0.07,19,1.9,4,4.0,0.0061,52,44,46.51212485784825
PIPPINUSDT,0.1,20,1.8,3,2.0,0.0061,36,44,46.295748408162666
PIPPINUSDT,0.07,21,1.8,4,4.0,0.0061,52,45,46.142499097502565
PIPPINUSDT,0.08,19,2.1,3,2.0,0.0061,47,55,46.09158772941653
PIPPINUSDT,0.07,21,1.8,1,1.0,0.0061,156,133,46.08386480582305
PIPPINUSDT,0.06,21,2.1,4,2.0,0.0061,59,100,46.0816078103062
PIPPINUSDT,0.08,21,1.9,2,2.0,0.0061,69,63,45.99263336417267
PIPPINUSDT,0.08,21,2.0,4,3.0,0.0061,36,44,45.98703455026872
PIPPINUSDT,0.05,19,2.0,4,2.0,0.0061,78,132,45.95495157896969
PIPPINUSDT,0.1,21,2.0,3,2.0,0.0061,32,39,45.91316369598472
PIPPINUSDT,0.04,21,1.9,3,2.0,0.0061,130,180,45.68413629719939
PIPPINUSDT,0.06,20,1.7,4,1.0,0.0061,76,212,45.66641500556868
PIPPINUSDT,0.04,21,2.0,2,2.0,0.0061,183,172,45.62574280073888
PIPPINUSDT,0.07,21,1.9,3,1.0,0.0061,72,149,45.4172600746228
PIPPINUSDT,0.08,21,2.1,3,2.0,0.0061,45,54,45.32908798893108
PIPPINUSDT,0.1,20,2.2,3,2.0,0.0061,27,30,45.276730528845135
PIPPINUSDT,0.08,20,2.2,2,2.0,0.0061,54,45,45.15769083064539
PIPPINUSDT,0.05,20,1.9,3,2.0,0.0061,111,148,45.12909779321132
PIPPINUSDT,0.06,19,2.0,4,2.0,0.0061,60,106,45.08424731764743
PIPPINUSDT,0.1,19,1.7,1,1.0,0.0061,69,57,44.99459568268535
